SESSO,ETA,NCOMP,NSESSOM,NSESSOF,NCOMP13,NCOMP1417,NCOMP1844,NCOMP4554,NCOMP5564,NCOMP65,A01,A02,A03,A04,A05,A06,A08,A10,A11,A12,A13,A14,A15,A16_1,A16A_1,A16_2,A16A_2,A16_3,A16A_3,A16A_4,A16A_5,A16A_6,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44_1,A44_2,A44_3,A44_4,A44_5,A45_1_1,A45_2_1,A45_3_1,A45_4_1,A45_5_1,A45_1_2,A45_2_2,A45_3_2,A45_4_2,A45_5_2,A45_1_3,A45_2_3,A45_3_3,A45_4_3,A45_5_3,A45_1_4,A45_2_4,A45_3_4,A45_4_4,A45_5_4,AREA5,ACOM,Y_MONTH,PANEL,PESO,pesopanel,TITOLO,A07,A09,ID
1,40,4,2,2,2,0,2,0,0,0,4,5,1,5,2,4,0,1,1,2,0,,1,2,2,2,2,2,2,2,2,2,3,2,1,1,3,,4,2,,2,,4,2,,1,2,,,,4,,3,1,1,,,3,2,1,2,2,3,3,3,3,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,3,5,11,1,10521.8081967064,39121.7405216356,3,2,1,168383
2,39,4,2,2,0,2,1,1,0,0,3,4,1,6,2,7,0,1,1,4,50,,50,2,1,2,2,2,2,2,2,2,1,2,,2,,,3,3,2,2,,4,3,2,3,3,1,2,2,4,,3,2,,1,2,3,2,1,1,2,3,2,1,1,2,3,2,1,1,2,3,2,1,1,2,3,2,1,1,2,3,5,17,2,6296.60315155864,,4,2,1,168451
2,52,3,1,2,0,0,0,2,0,1,2,2,2,,4,2,1,1,1,98,0,,0,2,2,2,2,2,2,2,2,2,1,2,,2,,,6,2,,2,,4,2,,1,1,,1,2,4,,3,1,1,,,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,23,2,5457.67333517575,,7,2,1,168508
1,70,3,1,2,0,0,1,0,0,2,4,4,2,,2,3,0,4,,,,,,2,2,2,2,2,2,2,2,2,3,1,,2,,,3,3,3,2,,4,3,2,3,3,3,2,1,4,,3,2,,2,,2,2,2,1,2,2,2,3,3,3,4,2,3,2,3,2,2,3,3,3,3,3,3,3,3,2,2,13,2,8475.00316022685,,3,1,0,168545
1,67,2,1,1,0,0,0,0,0,2,4,3,1,99,2,99,,4,,,,,,2,2,2,2,2,2,2,2,2,4,2,,2,,,5,2,,2,,1,2,,1,2,,,,4,,3,2,,2,,3,3,3,3,2,3,2,3,2,2,3,2,3,2,2,3,3,3,3,2,3,2,3,2,2,1,4,98,2,5912.15723031009,,4,0,0,168627
2,38,2,1,1,0,0,1,1,0,0,5,4,1,99,2,99,,1,1,2,50,,,1,1,2,2,2,2,2,2,2,1,1,,1,1,,3,3,2,1,1,4,2,,2,2,,,,4,,3,1,3,,,3,2,2,1,1,3,3,3,3,3,2,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,17,2,5935.2746133038,,4,0,0,168690
1,30,2,1,1,0,0,2,0,0,0,2,2,2,,2,99,0,1,1,9,0,,0,2,2,2,2,2,2,2,2,2,4,2,,1,3,,4,2,,2,,1,2,,1,2,,,,4,,3,1,1,,,2,2,3,3,3,3,3,4,4,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,1,3,20,2,7739.9346729957,,5,2,1,168752
1,50,4,3,1,1,0,1,2,0,0,4,4,1,11,1,9,0,1,1,98,0,,,2,2,2,2,2,2,2,2,2,1,2,2,3,,2,1,2,,1,3,1,2,,2,2,,,,1,1,,1,1,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,8,1,11196.2843775873,28629.9427843907,3,4,0,168795
1,39,2,1,1,0,0,2,0,0,0,3,3,2,,4,2,1,1,1,2,0,,0,2,2,2,2,2,2,2,2,2,4,3,,3,,2,2,3,3,2,,1,2,,2,2,,,,2,2,,2,,2,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,5,19,2,6679.21808838467,,4,2,1,168809
1,59,3,2,1,0,0,1,0,2,0,2,2,1,7,2,7,1,2,,4,10,,1,2,2,2,2,2,2,2,2,2,2,2,,2,,,3,2,,2,,4,2,,1,2,,,,4,,3,2,,2,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,11,1,8172.14494592187,20906.7466765046,3,2,1,168810
2,67,1,0,1,0,0,0,0,0,1,5,3,2,,4,99,1,4,,,,,1,2,2,2,2,2,2,2,2,2,1,1,,2,,,1,3,3,2,,1,3,4,1,3,4,2,2,4,,1,1,2,,,3,1,2,1,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29954.8787626935,73851.2243578278,3,1,0,168844
1,58,3,1,2,0,0,1,1,1,0,9,9,1,8,9,99,0,2,,4,40,,20,2,2,2,2,2,2,2,1,2,3,1,,2,,,4,3,3,2,,3,3,3,2,3,4,3,1,4,,3,2,,1,1,2,2,1,1,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,3,4,10,2,5335.40242141122,,4,1,1,168879
1,58,3,2,1,0,0,1,1,1,0,4,4,1,11,4,7,0,1,1,3,0,,0,1,1,2,2,2,2,2,2,2,1,2,,2,,,5,2,,2,,4,2,,2,2,,,,4,,3,2,,2,,3,1,3,2,2,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,19,2,6197.20313899238,,4,2,1,168897
1,66,3,2,1,0,0,1,0,1,1,5,5,1,9,2,5,0,1,4,4,50,,1,2,2,2,2,2,2,2,2,2,4,2,,3,,2,2,2,,2,,2,2,,2,3,2,3,1,4,,3,2,,1,1,3,2,3,1,2,3,2,3,1,1,3,2,3,1,1,3,2,3,2,2,3,2,2,2,2,1,4,12,2,4919.62894091379,,4,1,1,168931
1,59,4,2,2,0,0,2,0,2,0,5,4,1,11,2,7,0,4,,,,,1,2,2,2,2,2,2,2,1,2,4,2,,2,,,5,3,2,2,,4,3,2,1,2,,,,4,,3,2,,2,,3,2,2,1,3,3,3,3,2,3,3,3,3,2,2,3,2,2,1,2,3,2,2,1,1,3,5,21,2,4387.81240872984,,4,4,2,169105
1,48,1,1,0,0,0,0,1,0,0,3,3,1,11,2,2,,3,,,,70,,2,2,2,2,2,2,2,2,2,1,2,,2,,,2,2,,2,,2,2,,2,2,,,,4,,3,2,,2,,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,5,2,2,29894.874902153,,3,0,0,169210
1,38,5,3,2,3,0,2,0,0,0,2,2,1,11,2,99,0,1,1,2,0,,,2,1,2,2,2,2,2,2,2,3,1,2,1,3,,2,2,,1,3,2,2,,3,2,,,,4,,3,1,1,,,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,4,11,2,15477.1086043151,,3,1,0,169317
2,51,1,0,1,0,0,0,1,0,0,5,5,1,3,1,99,1,1,1,5,5,,0,2,2,2,2,2,2,2,2,2,1,2,,1,3,,2,2,,2,,3,2,,2,3,4,3,3,4,,3,2,,1,3,2,2,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,11,1,13623.5300128407,33728.5269680589,4,1,0,169460
2,54,3,1,2,0,0,2,1,0,0,4,4,1,99,2,99,1,1,1,9,0,,50,2,2,2,2,2,2,2,2,2,4,2,,2,,,1,2,,1,3,3,2,,1,3,4,3,2,4,,3,2,,2,,3,2,3,1,1,3,2,3,1,1,2,1,2,1,1,2,1,2,1,1,2,2,2,1,1,3,5,19,2,3088.51601893218,,4,2,1,169549
2,35,3,2,1,1,0,2,0,0,0,3,4,1,4,2,99,1,6,,,,,0,2,2,2,2,2,2,2,2,2,1,2,2,4,,,3,2,,2,,1,3,2,1,2,,,,2,1,,2,,2,,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,8,2,4879.19335197531,,4,1,1,169563
1,79,4,3,1,0,0,2,0,0,2,5,5,3,,4,3,3,2,,1,98,,5,2,2,1,1,2,2,2,2,2,2,2,,2,,,2,2,,2,,2,3,3,3,2,,,,2,3,,2,,2,,2,2,3,3,3,2,3,2,3,2,3,2,3,3,2,2,3,3,2,3,2,2,2,2,2,3,4,8,2,21354.2516306948,,2,3,2,169872
2,32,3,1,2,1,0,2,0,0,0,1,3,9,,2,99,,1,2,4,100,,1,2,2,2,2,2,2,2,1,1,1,3,2,3,,1,1,3,3,2,,3,3,3,3,3,3,2,3,3,3,,2,,2,,1,2,4,2,4,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,4,4,3,1,10090.8602500837,36521.2807027085,3,0,1,169935
1,66,3,1,2,0,0,1,0,1,1,5,5,3,,1,7,1,1,1,98,80,,0,2,1,2,2,2,2,2,2,2,4,2,,1,3,,6,3,3,2,,4,3,3,3,3,3,2,2,4,,3,1,3,,,3,2,2,1,2,3,2,2,1,1,3,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,4,19,2,6581.18025996104,,3,2,1,169981
1,67,4,1,3,0,0,2,0,0,2,2,3,1,7,2,99,0,1,4,98,0,,0,2,2,2,2,2,2,2,2,2,4,2,,4,,,3,2,,2,,4,2,,1,2,,,,4,,3,2,,2,,3,2,2,1,1,3,2,2,1,1,3,2,3,1,1,3,2,2,2,2,3,2,2,1,1,4,2,7,2,9588.25426406873,,2,2,1,170154
2,35,2,1,1,0,0,2,0,0,0,4,4,3,,3,7,1,3,,,,12,,2,2,2,2,2,2,2,1,2,2,2,,2,,,2,2,,2,,2,2,,2,2,,,,2,2,,2,,1,2,2,3,3,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,1,2,3784.51616824465,,6,1,0,170172
1,48,3,2,1,1,0,1,1,0,0,3,3,1,5,2,7,1,2,,1,0,,0,2,2,2,2,2,2,2,2,2,4,2,2,2,,,5,3,2,2,,4,2,,2,1,,3,1,4,,3,2,,1,1,4,2,2,1,1,3,3,4,3,1,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,1,11,2,11632.6750419232,,3,1,1,170245
1,46,4,3,1,2,0,0,2,0,0,2,3,2,,2,7,1,1,1,2,0,,0,1,1,2,2,2,2,2,2,2,3,1,2,1,3,,4,1,,2,,4,1,,1,2,,,,4,,3,1,1,,,2,2,2,1,1,3,3,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,3,4,9,1,15259.5944711057,47321.3106848185,3,2,1,170275
1,58,4,3,1,1,1,0,1,1,0,9,9,9,,9,99,1,1,1,98,0,,0,2,2,2,2,2,2,2,2,1,1,3,1,1,2,,4,2,,2,,1,2,,2,2,,,,3,2,,1,1,,,2,3,3,4,3,2,3,4,3,3,4,3,4,3,2,4,5,3,1,1,3,3,2,1,1,3,5,14,2,8002.01163526079,,4,1,1,170290
2,77,3,1,2,0,0,1,1,0,1,9,9,9,,9,99,0,6,,,,,0,1,1,1,2,2,2,2,2,2,4,2,,2,,,5,2,,2,,4,3,3,3,2,,,,3,3,,2,,2,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,7,2,20310.3271643817,,2,3,2,170444
1,49,5,4,1,3,0,0,2,0,0,4,4,1,10,3,6,1,2,,98,90,,,1,2,1,2,2,2,2,2,2,4,2,2,3,,1,3,3,1,2,,3,2,,2,3,1,2,3,4,,3,2,,2,,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,17,2,10432.3630950345,,6,1,0,170627
1,49,4,1,3,1,1,0,2,0,0,5,5,1,6,2,7,1,2,,8,0,,0,2,2,2,2,2,2,2,2,2,3,2,2,2,,,5,2,,2,,1,2,,1,2,,,,4,,3,1,1,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,12,1,9940.82751475074,33630.6287648598,3,4,1,170839
1,38,4,2,2,2,0,2,0,0,0,2,2,3,,2,4,0,1,1,98,0,,0,2,2,2,2,2,2,2,2,2,3,2,2,3,,2,5,2,,2,,4,2,,1,2,,,,4,,3,1,1,,,3,4,3,3,4,4,4,4,4,5,5,3,3,2,1,2,1,1,2,1,2,1,1,1,1,2,1,14,1,11307.024442956,36721.1955226983,3,2,1,171075
2,41,3,1,2,1,1,1,0,0,0,5,5,9,,5,99,2,2,,1,1,,1,2,2,2,2,2,2,2,2,2,4,3,2,4,,,2,2,,2,,2,3,4,3,3,4,3,3,4,,3,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,11830.4889332357,,3,3,2,171190
1,73,3,2,1,0,0,1,0,0,2,3,3,2,,4,5,,4,,,,,,2,2,2,2,2,2,2,2,2,3,1,,2,,,3,3,1,2,,4,1,,1,2,,,,4,,3,2,,2,,3,2,3,1,1,3,2,3,1,1,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,5,4,15,2,18746.6526237185,,2,0,0,171206
1,44,4,2,2,2,0,2,0,0,0,4,4,3,,5,7,0,1,1,2,10,,1,2,1,2,2,2,2,2,2,2,3,2,1,1,2,,4,3,4,1,2,2,3,4,3,3,3,2,2,2,1,,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,10,1,11181.7081913503,36314.2128898578,3,2,2,171207
2,35,2,1,1,0,0,2,0,0,0,9,2,2,,1,99,2,1,1,4,0,,0,2,1,2,2,2,2,2,2,2,1,1,,1,3,,6,2,,2,,4,2,,1,2,,,,4,,3,2,,2,,3,3,2,4,4,3,3,4,3,3,3,3,1,3,2,3,1,1,1,1,2,1,1,1,1,3,5,20,2,5386.47313263377,,4,2,1,171247
1,71,2,1,1,0,0,0,0,0,2,3,2,2,,4,99,,6,,,,,,2,2,2,2,2,2,2,2,2,3,2,,2,,,3,2,,1,3,1,2,,1,3,1,3,3,4,,3,2,,2,,2,1,2,2,1,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,5,4,9,1,22562.573864071,55854.8650220409,2,0,0,171265
1,36,3,1,2,1,0,2,0,0,0,4,3,1,9,2,4,1,1,1,9,0,,10,2,1,2,2,2,2,2,2,2,3,2,1,1,3,,4,2,,2,,3,2,,1,2,,,,4,,3,1,1,,,3,2,2,2,2,3,4,4,3,4,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,15,2,6620.07693009038,,4,2,1,171303
1,46,2,1,1,0,0,1,1,0,0,3,4,2,,1,3,0,1,1,6,0,,0,2,2,2,2,2,2,2,2,2,1,2,,1,3,,5,2,,2,,4,1,,1,2,,,,4,,3,1,1,,,2,1,1,1,1,3,4,3,4,4,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,2,5,21,2,5640.7412728402,,7,2,1,171421
1,42,3,1,2,0,1,2,0,0,0,4,4,2,,4,9,0,1,1,2,10,,,2,2,2,2,2,2,2,2,2,4,2,,1,3,,4,2,,2,,4,2,,1,2,,,,4,,3,2,,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,15,1,10474.904291408,32289.3725344155,3,1,0,171715
2,44,2,1,1,1,0,1,0,0,0,2,3,1,6,1,8,0,1,1,4,0,,,2,2,2,2,2,2,2,2,1,1,2,2,1,3,,3,2,,1,3,1,2,,2,2,,,,4,,3,1,3,,,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,3,4,10,2,8714.6346334508,,4,1,0,171960
1,45,4,2,2,2,0,1,1,0,0,2,3,1,10,1,4,1,1,1,98,0,,2,1,2,2,2,2,2,2,1,1,1,1,1,1,3,,2,1,,1,3,4,1,,1,3,2,3,1,1,1,,1,3,,,2,1,1,3,2,5,4,3,3,5,5,4,3,3,2,2,3,4,2,2,2,2,2,2,2,2,3,13,1,7263.54833553026,22091.8107867612,4,2,1,172010
1,40,2,1,1,0,0,2,0,0,0,4,5,2,,3,4,0,1,1,2,50,,50,1,1,2,2,2,2,2,1,2,1,2,,1,3,,4,3,1,2,,4,3,1,2,1,,1,1,4,,3,2,,2,,2,1,2,1,1,3,3,3,3,3,3,2,2,2,2,2,1,1,1,1,2,1,1,1,1,3,5,17,2,6889.17268066333,,4,2,1,172050
2,33,2,1,1,0,0,2,0,0,0,4,4,1,5,2,8,1,1,1,98,10,,25,2,2,2,2,2,2,2,2,1,4,2,,1,3,,5,3,1,2,,2,2,,3,2,,,,4,,3,1,3,,,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3,2,2,2,2,2,5,98,2,7298.02074314788,,6,2,1,172073
1,70,2,1,1,0,0,0,0,1,1,4,4,1,3,3,4,,4,,,,,,2,2,2,2,2,2,2,2,2,1,2,,2,,,3,2,,1,1,4,2,,1,2,,,,2,1,,2,,2,,2,2,2,1,1,2,3,2,3,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,10,2,11907.8169087049,,3,0,0,172078
1,50,4,3,1,2,0,0,2,0,0,1,1,1,9,4,5,2,1,3,9,10,,10,2,2,2,2,2,2,2,1,1,3,1,1,2,,,4,3,3,2,,4,1,,1,1,,3,1,4,,3,2,,1,1,2,2,1,1,1,4,5,5,5,5,4,4,4,4,4,2,2,2,2,2,2,2,1,1,1,3,3,17,2,8867.94490445583,,7,2,1,172128
1,42,3,1,2,1,0,2,0,0,0,2,2,1,11,1,8,0,1,4,9,100,,0,2,2,2,2,2,2,2,1,2,1,2,2,4,,,4,3,3,2,,4,1,,2,3,2,3,1,4,,3,2,,1,3,2,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,6,2,7935.01677487121,,3,2,1,172209
2,47,3,0,3,2,0,0,1,0,0,4,4,1,99,3,99,1,1,2,7,0,,0,2,2,2,2,2,2,2,2,2,1,1,2,1,3,,5,2,,1,3,1,2,,1,2,,,,4,,1,1,2,,,3,4,2,1,1,3,2,2,2,1,3,2,2,2,1,3,2,2,1,1,2,2,3,1,1,2,3,10,1,5942.60215565372,18887.0649509206,6,1,1,172371
1,39,2,1,1,0,0,2,0,0,0,3,4,1,5,3,7,0,1,3,3,90,,,1,1,2,2,2,2,2,2,2,4,1,,1,3,,3,2,,2,,3,3,4,2,3,4,2,2,4,,3,2,,2,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,1,2,1,1,1,1,1,1,8,2,10684.3827622314,,3,1,0,172382
1,74,2,1,1,0,0,0,0,0,2,1,2,9,,4,3,0,4,,,,,,2,2,2,2,2,2,2,2,2,4,2,,3,,2,4,2,,1,3,4,2,,2,2,,,,4,,3,1,1,,,3,2,3,1,2,3,3,3,1,2,3,3,3,1,2,2,2,2,1,1,1,1,1,1,1,1,1,18,1,7087.64430271468,16222.7967769556,6,2,0,172464
1,41,3,1,2,1,0,2,0,0,0,3,3,2,,4,4,1,1,1,2,50,,50,2,1,2,2,2,2,2,2,1,1,1,1,1,3,,6,3,1,2,,4,3,1,1,2,,,,4,,3,1,3,,,3,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,2,3,20,2,6427.72852990672,,6,2,1,172631
1,43,5,4,1,3,0,2,0,0,0,4,5,2,,2,6,2,1,1,9,0,,20,2,2,2,2,2,2,2,2,1,1,1,1,1,3,,3,3,2,1,3,3,2,,2,2,,,,4,,3,1,3,,,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,19,2,7597.8728178757,,6,2,1,172655
1,82,2,1,1,0,0,0,0,0,2,5,5,1,11,4,4,,4,,,,,,2,2,2,2,2,2,2,2,2,4,2,,2,,,5,2,,2,,4,2,,1,2,,,,4,,3,2,,2,,3,3,2,1,1,3,3,3,3,1,3,1,3,1,1,1,1,2,1,1,3,1,3,1,1,1,5,16,2,7041.33931809746,,4,0,0,172775
1,55,2,1,1,0,0,0,1,1,0,4,4,1,11,5,99,0,3,,,,0,0,2,2,2,2,2,2,2,2,2,1,2,,3,,2,3,2,,2,,1,2,,1,2,,,,4,,3,2,,2,,3,3,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1,5,3,18,1,8973.64227544686,22352.2605375655,3,1,1,172785
2,26,2,0,2,1,0,1,0,0,0,4,4,1,7,3,1,,3,,,,45,0,2,2,2,2,2,2,2,2,2,1,2,1,3,,1,3,3,3,2,,1,1,,2,1,,3,1,4,,3,2,,2,,2,2,2,2,2,2,2,2,3,4,2,3,4,4,4,4,2,3,4,3,3,4,4,3,3,5,3,6,1,12487.3400121649,42820.4644998985,3,0,1,172786
1,46,4,2,2,0,0,3,1,0,0,4,5,2,,4,2,1,4,,,,,3,1,1,2,2,2,1,2,2,2,3,2,,2,,,3,2,,1,1,2,3,1,2,3,2,3,1,4,,3,2,,2,,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,14,2,3598.83139692467,,3,2,2,172860
1,29,4,1,3,2,0,2,0,0,0,4,4,1,4,4,99,1,1,1,2,0,,30,2,1,2,2,2,2,2,2,2,3,1,1,4,,,3,3,3,2,,3,2,,2,2,,,,4,,3,2,,2,,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,1,1,2,2,2,2,15,1,9685.06867192486,33194.5415373569,4,2,1,172952
1,58,2,2,0,0,0,0,1,1,0,5,5,1,11,1,9,0,1,1,9,0,,0,2,2,2,2,2,2,2,2,2,4,2,,2,,,1,1,,2,,1,3,4,1,3,4,2,1,2,1,,1,1,,,2,1,2,1,1,3,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,5,2,1,12694.4765739451,28959.0354365299,3,2,1,172965
1,34,4,2,2,2,0,2,0,0,0,3,4,1,3,4,3,1,1,1,9,0,,,2,2,2,2,2,2,2,2,2,3,2,2,1,3,,4,2,,2,,1,2,,1,1,,2,1,4,,3,1,1,,,3,3,3,3,1,2,2,3,2,3,3,2,2,2,2,3,3,2,1,2,2,1,2,2,2,2,3,14,2,12781.7737705456,,4,1,0,173297
1,54,4,3,1,1,0,1,2,0,0,5,5,1,11,2,99,0,3,,,,0,100,2,2,2,2,2,2,2,2,2,3,3,1,2,,,3,3,3,2,,2,1,,1,3,4,2,1,4,,3,2,,2,,2,1,1,1,1,3,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,3,10,1,7448.60476960573,21732.6905507115,4,2,2,173427
1,75,1,1,0,0,0,0,0,0,1,5,5,1,2,4,5,0,4,,,,,,2,2,2,2,2,2,2,2,2,1,2,,2,,,5,2,,1,3,4,2,,1,2,,,,4,,3,1,3,,,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,5,10,1,18135.4432558812,44383.7125357151,4,1,0,173530
2,30,2,1,1,0,0,2,0,0,0,4,4,3,,4,99,,4,,,,,,2,2,2,2,1,1,1,2,2,1,2,,2,,,2,2,,2,,1,2,,3,2,,,,4,,3,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,4,1,2,10591.8799562739,,3,0,0,173663
1,40,2,1,1,0,0,1,1,0,0,4,4,2,,2,4,0,1,1,2,10,,20,1,1,2,2,2,2,2,2,2,4,1,,1,2,,3,3,1,1,2,2,2,,2,2,,,,4,,1,1,3,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,1,1,1,2,2,18,2,11523.5165711568,,3,2,1,173849
1,38,3,2,1,1,0,2,0,0,0,4,4,2,,2,99,0,1,1,9,0,,0,2,2,2,2,2,2,2,2,1,1,2,1,1,3,,4,2,,2,,1,2,,1,2,,,,4,,3,2,,1,1,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,4,4,18,2,6405.74341753315,,4,2,1,174078
1,64,3,1,2,0,0,1,0,2,0,2,2,1,6,4,4,1,4,,,,,0,1,1,1,1,2,2,2,2,2,3,2,,2,,,3,3,2,2,,4,2,,1,3,2,3,1,4,,3,1,3,,,3,1,2,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,11,2,6774.164880765,,3,2,2,174096
1,31,2,1,1,0,0,2,0,0,0,4,4,1,5,4,4,0,1,1,9,0,,0,2,2,2,2,2,2,2,2,2,3,1,,3,,2,4,2,,1,3,4,2,,1,2,,,,4,,3,2,,2,,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,11,2,11511.0568436834,,6,1,1,174274
1,64,2,1,1,0,0,0,0,2,0,4,2,1,10,2,99,1,4,,,,,0,2,2,2,2,2,2,2,2,2,3,1,,2,,,3,2,,1,3,1,2,,2,3,2,3,2,4,,3,2,,1,1,2,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,17,2,27192.876628464,,2,2,1,174498
1,60,2,1,1,0,0,0,1,1,0,3,3,1,11,2,7,1,1,1,98,0,,,2,2,2,2,2,2,2,2,2,1,2,,2,,,3,2,,2,,4,2,,2,3,2,3,1,4,,3,2,,1,1,4,3,2,3,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,2,6362.96560864406,,6,1,0,174521
1,57,4,2,2,2,0,1,0,1,0,5,5,1,11,2,9,1,1,1,9,50,,,2,2,2,2,2,2,2,2,2,3,1,2,3,,1,2,3,2,1,1,1,2,,2,3,4,2,1,2,1,,1,3,,,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,4,5,15,2,10075.4257260798,,3,1,0,174601
1,49,3,2,1,0,0,1,2,0,0,5,5,1,99,2,99,,6,,,,,,2,2,2,2,2,2,2,2,2,3,2,,2,,,3,2,,2,,4,2,,2,3,2,3,1,4,,3,1,3,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,98,2,9585.98138771632,,3,0,0,174623
1,45,1,1,0,0,0,0,1,0,0,2,2,2,,3,4,0,1,1,9,0,,,2,2,2,2,2,2,2,2,2,1,2,,2,,,6,2,,2,,4,2,,1,2,,,,4,,3,2,,2,,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,19,1,19105.1389049004,46868.7116088192,4,1,0,174948
1,27,5,2,3,1,0,2,0,2,0,3,3,1,11,4,2,1,1,1,3,2,,0,2,2,2,2,2,2,2,2,2,3,1,2,3,,2,4,2,,2,,4,1,,1,2,,,,4,,3,2,,1,1,2,2,1,3,2,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,4,3,3,2,4,2,13,1,8128.28394924248,26393.7897034651,4,3,2,175088
1,53,1,1,0,0,0,0,1,0,0,3,4,1,6,2,7,1,1,1,9,0,,,2,2,2,2,2,2,2,2,2,1,2,,2,,,4,2,,1,3,3,1,,1,2,,,,4,,3,2,,1,3,3,2,3,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,1,9,1,16344.8959058172,41934.50307007,4,1,0,175104
