nquest,NCOMP,nord,sex,anasc,staciv,ireg,PERC
923439,2,1,1,1946,1,14,1
923439,2,2,2,1952,1,14,1
923441,1,1,2,1948,4,14,1
923442,2,1,1,1950,1,14,1
923442,2,2,2,1955,1,14,1
923443,5,1,1,1966,1,14,1
923443,5,2,2,1969,1,14,0
923443,5,3,1,1999,2,14,0
923443,5,4,2,2001,2,14,0
923443,5,5,1,2006,2,14,0
923444,3,1,2,1975,3,14,0
923444,3,2,1,1941,1,14,1
923444,3,3,2,1947,1,14,0
923446,2,1,2,1942,1,14,0
923446,2,2,1,1938,1,14,1
923447,4,1,2,1966,1,14,1
923447,4,2,1,1957,1,14,0
923447,4,3,1,1989,2,14,0
923447,4,4,1,1996,2,14,0
923482,1,1,2,1922,4,14,1
923485,1,1,2,1928,4,14,1
923489,2,1,1,1946,1,14,1
923489,2,2,2,1953,1,14,0
923490,1,1,1,1934,4,14,1
923491,4,1,2,1963,1,14,0
923491,4,2,1,1955,1,14,1
923491,4,3,1,1988,2,14,0
923491,4,4,1,1997,2,14,0
923494,1,1,2,1926,4,14,1
923496,1,1,2,1927,2,14,1
923497,1,1,1,1967,2,14,1
923498,2,1,1,1973,2,14,1
923498,2,2,2,1939,4,14,1
923500,2,1,1,1940,1,14,1
923500,2,2,2,1946,1,14,1
923501,2,1,1,1961,1,14,1
923501,2,2,2,1966,1,14,1
923526,2,1,1,1932,1,14,1
923526,2,2,2,1936,1,14,1
923530,3,1,2,1963,3,14,1
923530,3,2,1,1990,2,14,1
923530,3,3,1,1997,2,14,1
923531,4,1,1,1973,1,14,1
923531,4,2,2,1972,1,14,1
923531,4,3,1,2003,2,14,0
923531,4,4,2,2007,2,14,0
923532,4,1,1,1972,1,14,1
923532,4,2,2,1973,1,14,1
923532,4,3,2,2000,2,14,0
923532,4,4,1,2004,2,14,0
923533,3,1,1,1944,1,14,1
923533,3,2,2,1948,1,14,0
923533,3,3,1,1981,2,14,0
923534,3,1,1,1976,1,14,1
923534,3,2,2,1979,1,14,1
923534,3,3,2,2016,2,14,0
923535,4,1,2,1968,1,14,0
923535,4,2,2,1938,4,14,1
923535,4,3,1,1960,1,14,1
923535,4,4,1,1999,2,14,0
923541,2,1,1,1952,1,14,1
923541,2,2,2,1958,1,14,0
923542,4,1,1,1950,1,14,1
923542,4,2,2,1954,1,14,1
923542,4,3,1,1927,1,14,1
923542,4,4,2,1931,1,14,1
923574,4,1,1,1977,1,14,1
923574,4,2,2,1981,1,14,0
923574,4,3,1,2014,2,14,0
923574,4,4,2,1936,4,14,1
923576,2,1,1,1945,1,14,1
923576,2,2,2,1945,1,14,1
923577,3,1,1,1947,1,14,1
923577,3,2,2,1951,1,14,0
923577,3,3,2,1979,2,14,1
923578,1,1,1,1937,4,14,1
923580,2,1,1,1954,1,14,0
923580,2,2,2,1955,1,14,1
923581,2,1,1,1934,1,14,1
923581,2,2,2,1931,1,14,1
923583,1,1,1,1934,4,14,1
923588,4,1,1,1960,1,14,1
923588,4,2,2,1962,1,14,0
923588,4,3,1,1992,2,14,1
923588,4,4,2,1995,2,14,1
923624,2,1,2,1954,4,16,0
923624,2,2,2,1930,4,16,1
923630,1,1,1,1966,1,16,1
923635,5,1,2,1971,1,16,0
923635,5,2,1,1969,1,16,1
923635,5,3,1,2002,2,16,0
923635,5,4,2,1999,2,16,0
923635,5,5,2,2004,2,16,0
923636,3,1,2,1993,2,16,0
923636,3,2,1,1959,1,16,1
923636,3,3,2,1966,1,16,0
923639,3,1,1,1961,1,16,1
923639,3,2,2,1962,1,16,1
923639,3,3,2,1992,2,16,0
923640,1,1,2,1941,4,16,1
923642,1,1,1,1958,4,16,1
923643,3,1,2,1978,1,16,0
923643,3,2,1,1977,1,16,1
923643,3,3,1,2005,2,16,0
923645,4,1,2,1985,1,16,0
923645,4,2,1,1986,2,16,1
923645,4,3,2,2009,2,16,0
923645,4,4,1,2005,2,16,0
923646,1,1,2,1939,4,16,1
923647,3,1,1,1990,2,16,1
923647,3,2,1,1967,1,16,1
923647,3,3,2,1967,1,16,0
923648,4,1,2,1979,1,16,0
923648,4,2,2,2013,2,16,0
923648,4,3,2,2010,2,16,0
923648,4,4,1,1976,1,16,1
923649,4,1,2,1981,1,16,0
923649,4,2,1,1980,1,16,1
923649,4,3,1,2013,2,16,0
923649,4,4,2,2008,2,16,0
923653,2,1,2,1988,1,16,1
923653,2,2,1,1987,1,16,1
923654,1,1,1,1969,2,16,1
923655,3,1,2,1964,3,16,1
923655,3,2,1,1985,2,16,0
923655,3,3,2,1992,2,16,0
923657,1,1,1,1949,4,16,1
923659,3,1,1,1981,1,16,1
923659,3,2,2,1987,1,16,0
923659,3,3,2,2016,2,16,0
923660,2,1,1,1976,1,16,1
923660,2,2,2,1978,1,16,1
923664,1,1,2,1930,4,16,1
923677,1,1,2,1924,4,16,1
923709,2,1,1,1931,1,16,1
923709,2,2,2,1936,1,16,0
923711,1,1,2,1938,4,16,1
923712,1,1,2,1937,4,16,1
923729,2,1,1,1962,1,16,1
923729,2,2,2,1965,1,16,0
923739,1,1,1,1976,2,16,1
923741,1,1,1,1981,2,16,1
923742,2,1,2,1961,3,16,1
923742,2,2,1,1994,2,16,0
923746,2,1,2,1975,3,16,1
923746,2,2,2,2003,2,16,0
923749,3,1,1,1976,1,16,1
923749,3,2,2,1976,1,16,1
923749,3,3,1,2013,2,16,0
923750,2,1,2,1990,1,16,0
923750,2,2,1,1986,1,16,1
923796,3,1,2,1998,2,16,0
923796,3,2,1,1962,1,16,1
923796,3,3,2,1960,1,16,0
923801,1,1,1,1926,4,16,1
923804,1,1,1,1962,2,16,1
923805,1,1,2,1947,4,16,1
923808,2,1,1,1946,1,16,1
923808,2,2,2,1948,1,16,0
923809,2,1,1,1958,1,16,1
923809,2,2,2,1962,1,16,0
923811,1,1,1,1935,4,16,1
923818,1,1,2,1960,2,16,1
923824,1,1,1,1921,4,16,1
923833,4,1,1,1972,1,16,1
923833,4,2,2,1972,1,16,1
923833,4,3,1,1997,2,16,0
923833,4,4,1,1999,2,16,0
923834,3,1,2,1982,1,16,0
923834,3,2,1,1974,1,16,1
923834,3,3,2,2011,2,16,0
923835,1,1,2,1957,2,16,1
923836,1,1,1,1976,2,16,1
923837,3,1,2,1968,1,16,0
923837,3,2,1,1973,1,16,1
923837,3,3,1,2011,2,16,0
923838,1,1,1,1978,1,16,1
923844,1,1,2,1974,2,16,1
923846,1,1,2,1931,4,16,1
923850,1,1,1,1938,4,16,1
923851,2,1,2,1962,4,16,1
923851,2,2,1,1993,2,16,0
923853,2,1,1,1964,1,16,1
923853,2,2,2,1966,1,16,1
923859,4,1,2,1984,2,16,1
923859,4,2,1,1954,1,16,1
923859,4,3,2,1957,1,16,0
923859,4,4,1,1991,2,16,0
923861,1,1,1,1925,4,16,1
923870,4,1,2,1978,1,16,0
923870,4,2,1,1975,1,16,1
923870,4,3,1,2005,2,16,0
923870,4,4,1,2010,2,16,0
923873,4,1,2,1965,1,16,0
923873,4,2,1,1963,1,16,1
923873,4,3,1,1990,2,16,0
923873,4,4,1,1994,2,16,0
923874,3,1,2,1975,1,16,1
923874,3,2,1,1973,1,16,1
923874,3,3,2,2010,2,16,0
923881,1,1,2,1979,2,16,1
923883,1,1,2,1960,2,16,1
923887,5,1,1,1969,1,16,1
923887,5,2,2,1971,1,16,0
923887,5,3,2,1992,2,16,0
923887,5,4,1,1994,2,16,0
923887,5,5,1,2003,2,16,0
923888,3,1,2,1954,1,3,0
923888,3,2,1,1946,1,3,1
923888,3,3,2,1988,2,3,0
923891,1,1,1,1952,2,16,1
923893,1,1,2,1950,2,16,1
923895,2,1,2,1971,2,16,0
923895,2,2,2,1939,4,16,1
923899,5,1,2,1946,1,16,0
923899,5,2,1,1941,1,16,1
923899,5,3,1,1970,2,16,1
923899,5,4,1,1986,2,16,1
923899,5,5,1,1988,2,16,1
923900,3,1,2,1939,1,16,1
923900,3,2,1,1937,1,16,1
923900,3,3,1,1972,2,16,0
923903,2,1,2,1968,3,16,1
923903,2,2,2,1992,2,16,0
923907,5,1,1,1968,1,16,1
923907,5,2,2,1968,1,16,0
923907,5,3,1,2006,2,16,0
923907,5,4,1,2011,2,16,0
923907,5,5,1,2012,2,16,0
923911,1,1,1,1933,4,16,1
923912,1,1,1,1956,2,16,1
923916,1,1,1,1926,4,16,1
923919,6,1,2,1986,1,16,0
923919,6,2,1,1952,1,16,1
923919,6,3,2,1962,1,16,0
923919,6,4,1,1979,1,16,1
923919,6,5,1,2007,2,16,0
923919,6,6,2,2012,2,16,0
923935,2,1,1,1940,1,16,1
923935,2,2,2,1943,1,16,0
923940,1,1,2,1942,2,16,1
923959,1,1,2,1960,2,16,1
923976,2,1,1,1952,1,16,1
923976,2,2,2,1957,1,16,0
923977,4,1,1,1979,1,16,1
923977,4,2,2,1979,1,16,0
923977,4,3,2,2012,2,16,0
923977,4,4,2,2010,2,16,0
923978,3,1,2,1949,4,16,0
923978,3,2,2,1975,2,16,0
923978,3,3,1,1973,2,16,1
923984,5,1,1,1969,1,16,1
923984,5,2,2,1972,1,16,0
923984,5,3,1,1996,2,16,0
923984,5,4,2,2000,2,16,0
923984,5,5,2,2009,2,16,0
923987,3,1,1,1957,1,16,1
923987,3,2,2,1959,1,16,1
923987,3,3,1,1997,2,16,0
923990,4,1,1,1966,1,16,1
923990,4,2,2,1966,1,16,0
923990,4,3,1,1991,2,16,0
923990,4,4,2,1998,2,16,0
923991,1,1,1,1970,2,16,1
923994,1,1,1,1970,2,16,1
923999,1,1,1,1960,2,16,1
924001,4,1,1,1974,1,16,1
924001,4,2,2,1978,1,16,0
924001,4,3,1,2001,2,16,0
924001,4,4,1,2007,2,16,0
924005,3,1,1,1985,1,16,1
924005,3,2,2,1984,1,16,0
924005,3,3,1,2005,2,16,0
924011,3,1,1,1978,1,16,1
924011,3,2,2,1975,1,16,0
924011,3,3,2,2012,2,16,0
924013,4,1,1,1968,1,16,1
924013,4,2,2,1968,1,16,1
924013,4,3,2,1999,2,16,0
924013,4,4,1,2013,2,16,0
924014,2,1,1,1954,1,16,0
924014,2,2,1,1951,2,16,1
924016,4,1,1,1980,1,16,1
924016,4,2,2,1983,1,16,0
924016,4,3,2,2012,2,16,0
924016,4,4,2,2016,2,16,0
924017,4,1,1,1977,1,16,1
924017,4,2,1,1995,2,16,0
924017,4,3,2,2004,2,16,0
924017,4,4,2,1976,1,16,0
924020,2,1,1,1980,1,16,1
924020,2,2,2,1980,1,16,0
924026,2,1,2,1944,1,16,1
924026,2,2,1,1944,1,16,1
924029,2,1,1,1933,1,16,1
924029,2,2,2,1935,1,16,0
924034,2,1,1,1955,1,16,1
924034,2,2,2,1959,1,16,0
924035,4,1,1,1951,1,16,1
924035,4,2,2,1952,1,16,1
924035,4,3,1,1983,2,16,0
924035,4,4,2,1986,2,16,0
924036,3,1,1,1987,2,16,1
924036,3,2,2,1956,4,16,1
924036,3,3,1,1984,2,16,1
924041,4,1,2,1965,1,16,0
924041,4,2,1,1959,1,16,1
924041,4,3,1,1991,2,16,0
924041,4,4,1,1988,2,16,1
924045,3,1,1,1964,1,16,1
924045,3,2,2,1965,1,16,1
924045,3,3,1,1995,2,16,0
924068,2,1,1,1961,1,16,1
924068,2,2,2,1962,1,16,0
924069,2,1,2,1965,1,16,1
924069,2,2,1,1962,1,16,1
924070,2,1,1,1944,1,16,1
924070,2,2,2,1944,1,16,0
924071,2,1,1,1952,1,16,1
924071,2,2,2,1956,1,16,0
924072,2,1,1,1937,4,16,1
924072,2,2,1,1970,2,16,1
924081,1,1,2,1967,3,16,1
924082,2,1,1,1946,4,16,1
924082,2,2,2,1945,4,16,1
924083,2,1,1,1956,1,16,1
924083,2,2,2,1959,1,16,1
924087,5,1,1,1965,1,16,1
924087,5,2,2,1968,1,16,0
924087,5,3,2,1995,2,16,0
924087,5,4,2,1996,2,16,0
924087,5,5,1,2000,2,16,0
924088,6,1,2,1996,2,16,0
924088,6,2,1,1972,1,16,1
924088,6,3,2,1970,1,16,0
924088,6,4,2,1993,2,16,1
924088,6,5,2,1998,2,16,0
924088,6,6,2,2011,2,16,0
924093,4,1,1,1975,1,16,1
924093,4,2,2,1972,1,16,0
924093,4,3,2,1999,2,16,0
924093,4,4,1,2003,2,16,0
924101,4,1,1,1977,2,16,1
924101,4,2,2,1981,2,16,0
924101,4,3,1,2014,2,16,0
924101,4,4,2,2016,2,16,0
924106,2,1,1,1992,2,16,1
924106,2,2,1,1991,2,16,1
924116,5,1,2,1941,1,16,0
924116,5,2,1,1934,1,16,1
924116,5,3,1,1962,2,16,1
924116,5,4,1,1974,2,16,1
924116,5,5,2,1979,2,16,1
924120,1,1,2,1946,4,16,1
924121,1,1,2,1937,4,16,1
924122,1,1,2,1930,4,16,1
924123,3,1,1,1948,1,16,1
924123,3,2,2,1952,1,16,0
924123,3,3,1,1992,2,16,0
924126,1,1,2,1929,4,16,1
924127,2,1,1,1946,1,16,1
924127,2,2,2,1948,1,16,0
924134,3,1,2,1967,1,16,0
924134,3,2,1,1962,1,16,1
924134,3,3,2,1998,2,16,0
924140,5,1,1,1966,1,16,1
924140,5,2,2,1967,1,16,0
924140,5,3,1,1997,2,16,0
924140,5,4,2,2000,2,16,0
924140,5,5,2,2000,2,16,0
924141,2,1,1,1949,1,16,1
924141,2,2,2,1949,1,16,0
924143,2,1,1,1934,1,16,1
924143,2,2,2,1942,1,16,0
924156,4,1,1,1948,1,16,1
924156,4,2,2,1952,1,16,1
924156,4,3,1,1976,2,16,1
924156,4,4,2,1986,1,16,0
924161,4,1,1,1950,1,16,1
924161,4,2,2,1951,1,16,1
924161,4,3,1,1989,2,16,1
924161,4,4,1,1960,2,16,1
924162,1,1,2,1945,2,16,1
924169,3,1,1,1948,1,16,1
924169,3,2,2,1952,1,16,1
924169,3,3,2,1989,2,16,1
924171,2,1,1,1948,1,16,1
924171,2,2,2,1948,1,16,1
924173,2,1,1,1927,1,16,1
924173,2,2,2,1928,1,16,1
924176,1,1,1,1981,2,16,1
924204,4,1,1,1979,1,16,1
924204,4,2,2,1977,1,16,0
924204,4,3,2,2006,2,16,0
924204,4,4,1,2010,2,16,0
924205,1,1,2,1939,4,16,1
924206,3,1,1,1957,1,16,1
924206,3,2,2,1959,1,16,0
924206,3,3,2,1993,2,16,0
924207,4,1,1,1968,1,16,1
924207,4,2,2,1977,1,16,0
924207,4,3,2,2005,2,16,0
924207,4,4,1,2009,2,16,0
924208,4,1,1,1975,1,16,1
924208,4,2,2,1983,1,16,0
924208,4,3,1,2005,2,16,0
924208,4,4,1,2008,2,16,0
924212,3,1,2,1964,1,16,0
924212,3,2,1,1961,1,16,1
924212,3,3,2,1992,2,16,0
924213,2,1,1,1943,1,16,1
924213,2,2,2,1954,1,16,0
924215,2,1,1,1934,1,16,1
924215,2,2,2,1939,1,16,1
924219,3,1,1,1948,4,16,1
924219,3,2,2,1980,2,16,1
924219,3,3,2,1983,2,16,1
924221,4,1,1,1960,1,16,1
924221,4,2,2,1964,1,16,0
924221,4,3,1,1989,2,16,0
924221,4,4,1,1993,2,16,0
924225,1,1,1,1934,4,16,1
924226,1,1,1,1956,4,16,1
924229,1,1,1,1933,4,16,1
924238,1,1,1,1989,2,16,1
924248,1,1,2,1938,4,16,1
924255,2,1,1,1952,1,16,1
924255,2,2,2,1954,1,16,0
924261,1,1,2,1924,4,16,1
924264,4,1,1,1979,2,16,1
924264,4,2,1,1940,1,16,1
924264,4,3,2,1945,1,16,0
924264,4,4,1,1971,2,16,0
924269,1,1,2,1930,4,16,1
924271,1,1,1,1950,4,16,1
924279,1,1,1,1955,4,16,1
924280,1,1,2,1941,4,16,1
924281,1,1,1,1983,2,16,1
924287,1,1,1,1985,2,16,1
924288,1,1,2,1987,2,16,1
924289,2,1,1,1987,1,16,1
924289,2,2,2,1989,1,16,0
924290,2,1,2,1992,1,16,0
924290,2,2,1,1992,1,16,1
924291,1,1,1,1942,4,16,1
924292,2,1,1,1944,1,16,1
924292,2,2,2,1948,1,16,1
924294,1,1,2,1945,4,16,1
924301,3,1,1,1957,1,16,1
924301,3,2,2,1960,1,16,0
924301,3,3,2,1990,2,16,1
924304,1,1,1,1962,2,16,1
924310,2,1,2,1964,1,16,1
924310,2,2,1,1955,1,16,1
924312,4,1,1,1971,1,16,1
924312,4,2,2,1972,1,16,1
924312,4,3,1,1998,2,16,0
924312,4,4,2,1994,2,16,0
924319,4,1,1,1972,1,16,1
924319,4,2,2,1973,1,16,0
924319,4,3,1,2000,2,16,1
924319,4,4,2,2012,2,16,0
924322,2,1,1,1990,2,16,0
924322,2,2,2,1957,4,16,1
924323,4,1,1,1974,1,16,1
924323,4,2,2,1981,1,16,1
924323,4,3,2,2002,2,16,0
924323,4,4,2,2008,2,16,0
924324,4,1,2,1980,1,16,0
924324,4,2,1,1975,1,16,1
924324,4,3,1,2005,2,16,0
924324,4,4,2,2010,2,16,0
924326,1,1,1,1970,1,16,1
924327,3,1,2,1970,3,16,0
924327,3,2,1,1970,2,16,1
924327,3,3,1,1994,2,16,0
924331,1,1,1,1974,2,16,1
924337,1,1,1,1941,4,16,1
924340,2,1,1,1946,1,16,1
924340,2,2,2,1939,1,16,0
924350,2,1,1,1935,1,16,1
924350,2,2,2,1941,1,16,0
924361,1,1,2,1939,4,16,1
924364,1,1,2,1950,4,16,1
924366,1,1,2,1936,4,16,1
924382,1,1,1,1930,4,16,1
924388,1,1,2,1930,4,16,1
924400,3,1,1,1958,1,16,1
924400,3,2,2,1962,1,16,0
924400,3,3,2,1986,2,16,0
924401,1,1,2,1957,2,16,1
924416,1,1,1,1957,3,16,1
924422,2,1,1,1980,2,16,1
924422,2,2,2,1944,3,16,1
924423,1,1,2,1981,2,16,1
924426,2,1,2,1947,4,16,1
924426,2,2,2,1976,2,16,0
924471,2,1,1,1947,1,16,1
924471,2,2,1,1945,1,16,1
924482,2,1,1,1937,1,16,1
924482,2,2,2,1933,1,16,1
924483,2,1,1,1926,1,16,1
924483,2,2,2,1931,1,16,1
924492,2,1,1,1952,1,16,1
924492,2,2,2,1960,1,16,1
924498,2,1,1,1936,1,16,1
924498,2,2,2,1946,1,16,1
924499,3,1,1,1947,1,16,1
924499,3,2,2,1951,1,16,0
924499,3,3,1,1982,2,16,0
924501,1,1,2,1945,4,16,1
924509,5,1,1,1978,1,16,1
924509,5,2,2,1980,1,16,0
924509,5,3,1,2006,2,16,0
924509,5,4,1,2008,2,16,0
924509,5,5,1,2014,2,16,0
924513,2,1,1,1980,1,16,1
924513,2,2,2,1982,1,16,0
924516,2,1,1,1937,1,16,1
924516,2,2,2,1935,1,16,1
924522,2,1,1,1945,1,16,1
924522,2,2,2,1946,1,16,1
924523,2,1,1,1960,2,16,1
924523,2,2,2,1955,2,16,1
924524,1,1,2,1920,4,16,1
924525,2,1,1,1955,1,16,1
924525,2,2,2,1956,1,16,0
924535,1,1,2,1942,4,16,1
924537,3,1,1,1940,1,16,1
924537,3,2,2,1929,1,16,1
924537,3,3,2,1968,2,16,0
924539,3,1,1,1934,1,16,1
924539,3,2,2,1956,1,16,0
924539,3,3,2,1987,2,16,1
924546,4,1,1,1960,1,16,1
924546,4,2,2,1960,1,16,0
924546,4,3,1,1989,2,16,0
924546,4,4,2,1996,2,16,0
924557,1,1,1,1946,3,16,1
924562,4,1,1,1963,1,17,1
924562,4,2,2,1966,1,17,1
924562,4,3,2,1997,2,17,0
924562,4,4,1,2000,2,17,0
924567,3,1,1,1951,1,17,1
924567,3,2,1,1925,1,17,1
924567,3,3,2,1929,1,17,1
924572,2,1,1,1935,1,17,1
924572,2,2,2,1944,1,17,1
924575,1,1,2,1943,4,17,1
924577,5,1,1,1974,1,17,1
924577,5,2,2,1975,1,17,0
924577,5,3,2,2002,2,17,0
924577,5,4,1,2005,2,17,0
924577,5,5,2,2007,2,17,0
924580,2,1,2,1951,2,17,0
924580,2,2,1,1955,3,17,1
924581,4,1,1,1956,1,17,1
924581,4,2,2,1952,1,17,0
924581,4,3,1,1991,2,17,0
924581,4,4,1,1993,2,17,0
924583,4,1,1,1950,1,17,1
924583,4,2,2,1954,1,17,1
924583,4,3,1,1989,2,17,1
924583,4,4,2,1981,2,17,1
924606,2,1,2,1958,3,17,1
924606,2,2,2,1996,2,17,0
924610,2,1,1,1926,1,17,1
924610,2,2,2,1928,1,17,1
924611,4,1,1,1966,1,17,1
924611,4,2,2,1964,1,17,1
924611,4,3,1,1993,2,17,1
924611,4,4,2,1990,2,17,1
924612,3,1,1,1956,1,17,1
924612,3,2,2,1962,1,17,1
924612,3,3,2,1987,2,17,0
924617,2,1,2,1963,2,17,1
924617,2,2,1,1958,2,17,0
924618,1,1,2,1937,4,17,1
924619,4,1,1,1947,1,17,1
924619,4,2,2,1949,1,17,1
924619,4,3,1,1972,2,17,1
924619,4,4,1,1978,2,17,1
924622,2,1,2,1951,4,17,1
924622,2,2,2,1978,2,17,0
924623,1,1,2,1922,4,17,1
924625,1,1,2,1931,4,17,1
924651,1,1,2,1927,4,17,1
924652,2,1,2,1924,4,17,1
924652,2,2,1,1954,2,17,1
924653,1,1,2,1932,4,17,1
924654,1,1,2,1932,4,17,1
924656,1,1,1,1955,3,17,1
924663,3,1,1,1948,1,17,1
924663,3,2,2,1952,1,17,0
924663,3,3,2,1978,2,17,1
924669,1,1,1,1985,2,17,1
924671,2,1,2,1947,4,17,1
924671,2,2,2,1983,2,17,1
924676,3,1,2,1965,4,17,1
924676,3,2,1,1998,2,17,0
924676,3,3,1,1921,4,17,1
924677,4,1,1,1972,1,17,1
924677,4,2,2,1972,1,17,0
924677,4,3,2,2000,2,17,0
924677,4,4,1,2004,2,17,0
924682,1,1,1,1987,2,17,1
924685,2,1,2,1985,1,17,1
924685,2,2,1,1977,1,17,1
924687,3,1,1,1983,1,17,1
924687,3,2,2,1980,1,17,0
924687,3,3,1,2008,2,17,0
924695,1,1,1,1982,2,17,1
924696,1,1,2,1936,4,17,1
924698,1,1,2,1940,4,17,1
924699,2,1,2,1933,1,17,1
924699,2,2,1,1926,1,17,1
924700,1,1,2,1948,4,17,1
924701,1,1,2,1967,2,17,1
924705,1,1,1,1985,2,17,1
924706,2,1,1,1961,2,17,1
924706,2,2,2,1935,4,17,1
924708,4,1,2,1967,1,17,0
924708,4,2,1,1970,1,17,1
924708,4,3,1,2006,2,17,0
924708,4,4,2,2009,2,17,0
924709,4,1,1,1967,1,17,1
924709,4,2,2,1974,1,17,1
924709,4,3,2,2003,2,17,0
924709,4,4,2,2005,2,17,0
924710,3,1,1,1955,1,17,1
924710,3,2,2,1963,1,17,1
924710,3,3,1,1989,2,17,0
924741,1,1,2,1943,4,17,1
924746,2,1,1,1948,1,17,1
924746,2,2,2,1955,1,17,1
924748,1,1,2,1927,4,17,1
924749,1,1,2,1947,4,17,1
924756,2,1,1,1949,1,17,1
924756,2,2,2,1945,1,17,1
924759,3,1,2,1958,1,17,1
924759,3,2,1,1958,1,17,1
924759,3,3,1,1994,2,17,0
924765,4,1,1,1965,1,17,1
924765,4,2,2,1968,1,17,1
924765,4,3,1,2000,2,17,0
924765,4,4,1,2001,2,17,0
924789,2,1,2,1956,4,17,1
924789,2,2,1,1976,2,17,0
924790,1,1,2,1945,2,17,1
924791,2,1,1,1941,1,17,1
924791,2,2,2,1951,1,17,1
924793,4,1,1,1970,1,17,1
924793,4,2,2,1971,1,17,0
924793,4,3,2,2002,2,17,0
924793,4,4,2,2004,2,17,0
924794,4,1,2,1969,1,17,0
924794,4,2,1,1963,1,17,1
924794,4,3,1,2005,2,17,0
924794,4,4,2,2007,2,17,0
924795,2,1,1,1949,1,17,1
924795,2,2,2,1959,1,17,1
924796,6,1,2,1939,4,17,1
924796,6,2,1,1967,1,17,0
924796,6,3,2,1971,1,17,1
924796,6,4,2,1994,2,17,0
924796,6,5,1,1996,2,17,0
924796,6,6,1,2007,2,17,0
924799,3,1,1,1942,1,17,1
924799,3,2,2,1939,1,17,1
924799,3,3,1,1976,2,17,0
924800,2,1,1,1940,4,17,1
924800,2,2,1,1974,2,17,1
924833,1,1,2,1938,4,18,1
924834,2,1,2,1933,4,18,1
924834,2,2,1,1970,2,18,1
924836,2,1,1,1953,1,18,1
924836,2,2,2,1955,1,18,1
924838,4,1,1,1958,1,18,1
924838,4,2,2,1961,1,18,0
924838,4,3,2,1996,2,18,0
924838,4,4,1,2000,2,18,0
924840,1,1,2,1938,4,18,1
924841,1,1,2,1953,4,18,1
924842,1,1,1,1963,3,18,1
924843,2,1,1,1945,1,18,1
924843,2,2,2,1949,1,18,0
924844,2,1,1,1932,1,18,1
924844,2,2,2,1936,1,18,0
924846,1,1,2,1935,4,18,1
924847,2,1,2,1945,4,18,1
924847,2,2,1,1974,3,18,1
924894,1,1,2,1931,4,18,1
924899,3,1,1,1983,1,18,0
924899,3,2,2,1984,1,18,1
924899,3,3,1,2016,2,18,0
924902,1,1,2,1945,4,18,1
924904,3,1,1,1954,1,18,1
924904,3,2,2,1953,1,18,1
924904,3,3,1,1980,2,18,1
924936,2,1,1,1943,1,18,1
924936,2,2,2,1947,1,18,0
924937,3,1,1,1965,1,18,1
924937,3,2,2,1970,1,18,0
924937,3,3,1,2005,2,18,0
924939,1,1,2,1936,4,18,1
924940,1,1,2,1936,4,18,1
924979,2,1,1,1933,1,18,1
924979,2,2,2,1940,1,18,1
924983,1,1,2,1937,4,18,1
924991,3,1,1,1946,1,18,1
924991,3,2,2,1948,1,18,1
924991,3,3,1,1972,2,18,0
924992,4,1,1,1971,1,18,1
924992,4,2,2,1975,1,18,0
924992,4,3,1,2004,2,18,0
924992,4,4,2,2008,2,18,0
925009,1,1,2,1935,3,18,1
925011,4,1,2,1962,2,18,1
925011,4,2,1,1990,2,18,0
925011,4,3,1,1995,2,18,0
925011,4,4,1,1997,2,18,0
925015,1,1,1,1966,3,18,1
925021,1,1,2,1931,4,18,1
925022,2,1,1,1969,2,18,1
925022,2,2,2,1973,2,18,0
925024,2,1,2,1969,3,18,1
925024,2,2,1,1993,2,18,0
925025,1,1,2,1938,4,18,1
925026,1,1,2,1945,4,18,1
925027,4,1,1,1958,1,18,1
925027,4,2,2,1970,1,18,1
925027,4,3,1,1991,2,18,1
925027,4,4,2,1997,2,18,0
925028,1,1,1,1942,4,18,1
925029,4,1,1,1955,1,18,1
925029,4,2,2,1962,1,18,1
925029,4,3,2,1984,2,18,0
925029,4,4,2,1991,2,18,0
925030,1,1,2,1940,4,18,1
925068,2,1,1,1942,1,18,1
925068,2,2,2,1953,1,18,0
925070,1,1,2,1928,4,18,1
925072,1,1,2,1942,4,18,1
925074,1,1,1,1986,2,18,1
925083,4,1,1,1962,1,18,1
925083,4,2,2,1971,1,18,1
925083,4,3,1,1994,2,18,0
925083,4,4,2,2000,2,18,0
925099,3,1,2,1966,1,18,1
925099,3,2,1,1963,1,18,0
925099,3,3,2,2002,2,18,0
925106,1,1,1,1987,2,18,1
925111,1,1,1,1965,2,18,1
925112,1,1,2,1959,4,18,1
925113,1,1,2,1926,4,18,1
925114,2,1,2,1948,4,18,1
925114,2,2,2,1990,2,18,0
925115,4,1,2,1971,1,18,1
925115,4,2,1,1964,1,18,0
925115,4,3,1,1990,2,18,0
925115,4,4,1,1995,2,18,0
925116,1,1,2,1938,4,18,1
925117,2,1,2,1960,1,18,1
925117,2,2,1,1955,1,18,1
925118,2,1,1,1942,1,18,1
925118,2,2,2,1948,1,18,1
925120,1,1,2,1953,4,18,1
925121,3,1,2,1957,1,18,1
925121,3,2,1,1947,1,18,1
925121,3,3,2,1983,2,18,0
925164,2,1,1,1976,1,18,1
925164,2,2,2,1981,1,18,0
925170,3,1,1,1970,1,18,1
925170,3,2,2,1972,1,18,0
925170,3,3,1,2006,2,18,0
925179,4,1,1,1980,1,18,1
